age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,income,income_encoded
43,Never-worked,Assoc-voc,4,Never-married,Other-service,Unmarried,Other,Male,23,India,<=50K,0
77,?,Prof-school,6,Widowed,Other-service,Unmarried,White,Male,51,Greece,<=50K,0
33,Local-gov,1st-4th,5,Separated,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Female,91,China,<=50K,0
42,Private,11th,8,Separated,Sales,Not-in-family,Other,Male,6,Poland,<=50K,0
71,Local-gov,7th-8th,2,Married-AF-spouse,Handlers-cleaners,Other-relative,Asian-Pac-Islander,Female,52,China,<=50K,0
45,Private,Some-college,5,Married-civ-spouse,Prof-specialty,Own-child,Asian-Pac-Islander,Female,8,Jamaica,<=50K,0
26,Local-gov,Assoc-voc,5,Divorced,Armed-Forces,Not-in-family,Asian-Pac-Islander,Female,69,Greece,<=50K,0
73,Local-gov,5th-6th,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,33,Poland,<=50K,0
73,Self-emp-not-inc,12th,3,Never-married,Sales,Wife,Other,Female,62,Mexico,<=50K,0
18,Never-worked,Assoc-acdm,14,Married-civ-spouse,Priv-house-serv,Wife,Other,Male,65,Philippines,<=50K,0
46,Self-emp-inc,Assoc-acdm,10,Widowed,Machine-op-inspct,Wife,Other,Female,63,United-States,<=50K,0
74,?,Doctorate,15,Never-married,Priv-house-serv,Other-relative,Asian-Pac-Islander,Female,88,Cambodia,<=50K,0
39,Local-gov,Preschool,15,Widowed,Sales,Not-in-family,Asian-Pac-Islander,Female,32,China,<=50K,0
33,Federal-gov,Assoc-voc,13,Married-civ-spouse,Other-service,Own-child,White,Female,55,India,<=50K,0
58,Without-pay,Assoc-acdm,5,Separated,Handlers-cleaners,Own-child,Black,Male,33,South,<=50K,0
68,Self-emp-not-inc,Some-college,4,Divorced,Craft-repair,Other-relative,Other,Female,38,Cuba,<=50K,0
61,Without-pay,Preschool,11,Married-civ-spouse,Sales,Husband,White,Male,2,China,<=50K,0
68,State-gov,Masters,5,Married-AF-spouse,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Female,81,Cambodia,<=50K,0
71,State-gov,Prof-school,10,Widowed,Sales,Not-in-family,Black,Female,10,Philippines,<=50K,0
58,Private,11th,9,Never-married,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Male,66,Greece,<=50K,0
24,Local-gov,7th-8th,7,Widowed,Priv-house-serv,Husband,Black,Female,76,Cuba,<=50K,0
31,?,9th,1,Married-AF-spouse,Handlers-cleaners,Husband,White,Female,94,South,<=50K,0
46,Federal-gov,12th,3,Divorced,Craft-repair,Not-in-family,Black,Female,15,Cambodia,<=50K,0
36,Self-emp-inc,Preschool,9,Married-AF-spouse,Transport-moving,Not-in-family,Asian-Pac-Islander,Male,87,Cuba,<=50K,0
36,Self-emp-inc,Masters,4,Separated,Exec-managerial,Wife,Black,Male,82,England,<=50K,0
19,Self-emp-not-inc,Some-college,4,Widowed,Priv-house-serv,Own-child,Asian-Pac-Islander,Male,61,Iran,<=50K,0
58,Self-emp-not-inc,5th-6th,10,Separated,Protective-serv,Wife,Black,Female,31,Vietnam,<=50K,0
62,Self-emp-not-inc,Bachelors,6,Married-spouse-absent,Sales,Wife,White,Female,38,Iran,<=50K,0
32,Self-emp-not-inc,5th-6th,3,Divorced,Adm-clerical,Own-child,Amer-Indian-Eskimo,Male,29,Mexico,<=50K,0
20,Never-worked,HS-grad,3,Married-civ-spouse,Handlers-cleaners,Other-relative,Other,Female,78,United-States,<=50K,0
28,Local-gov,HS-grad,15,Separated,Armed-Forces,Unmarried,Black,Male,43,Japan,<=50K,0
70,Without-pay,1st-4th,9,Married-civ-spouse,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Male,23,Iran,<=50K,0
63,Local-gov,12th,13,Widowed,Transport-moving,Other-relative,Black,Female,25,India,<=50K,0
47,Local-gov,Masters,5,Married-civ-spouse,Protective-serv,Other-relative,Amer-Indian-Eskimo,Male,28,Cambodia,<=50K,0
74,State-gov,Some-college,14,Widowed,Protective-serv,Husband,Asian-Pac-Islander,Female,94,Iran,<=50K,0
57,?,Assoc-voc,7,Never-married,Farming-fishing,Wife,Amer-Indian-Eskimo,Female,91,Cuba,<=50K,0
35,Federal-gov,10th,5,Married-AF-spouse,Handlers-cleaners,Husband,Other,Male,72,Poland,<=50K,0
68,Private,5th-6th,6,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,83,Greece,<=50K,0
65,?,11th,8,Widowed,Priv-house-serv,Own-child,Other,Male,1,South,<=50K,0
19,Self-emp-not-inc,Assoc-voc,15,Married-spouse-absent,Craft-repair,Other-relative,Other,Female,20,England,<=50K,0
49,Without-pay,Assoc-voc,8,Divorced,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,94,China,<=50K,0
25,State-gov,Bachelors,2,Divorced,Exec-managerial,Other-relative,Other,Female,29,Cuba,<=50K,0
39,Never-worked,Assoc-acdm,11,Never-married,Tech-support,Wife,Other,Male,8,India,<=50K,0
23,Without-pay,HS-grad,9,Married-spouse-absent,Protective-serv,Husband,Asian-Pac-Islander,Male,62,South,<=50K,0
29,State-gov,Masters,10,Married-AF-spouse,Handlers-cleaners,Wife,White,Male,14,South,<=50K,0
64,Never-worked,9th,12,Married-spouse-absent,Craft-repair,Husband,Asian-Pac-Islander,Male,38,South,<=50K,0
74,Self-emp-not-inc,Preschool,12,Widowed,Sales,Husband,White,Female,3,Puerto-Rico,<=50K,0
57,Private,Preschool,12,Divorced,Adm-clerical,Husband,White,Female,3,South,<=50K,0
53,Self-emp-not-inc,9th,14,Married-spouse-absent,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,55,South,<=50K,0
32,Without-pay,11th,6,Married-AF-spouse,Farming-fishing,Other-relative,Other,Male,78,Puerto-Rico,<=50K,0
45,Self-emp-not-inc,HS-grad,7,Separated,Craft-repair,Husband,Asian-Pac-Islander,Male,21,India,<=50K,0
69,Self-emp-not-inc,5th-6th,3,Married-civ-spouse,Armed-Forces,Own-child,Other,Male,35,Jamaica,<=50K,0
74,State-gov,Bachelors,4,Widowed,Sales,Unmarried,Asian-Pac-Islander,Male,44,England,<=50K,0
66,Self-emp-inc,12th,6,Married-civ-spouse,Sales,Unmarried,Asian-Pac-Islander,Male,44,Italy,<=50K,0
62,Self-emp-not-inc,Some-college,7,Divorced,Craft-repair,Husband,Black,Male,43,Canada,<=50K,0
35,Local-gov,Assoc-voc,6,Divorced,Craft-repair,Other-relative,Amer-Indian-Eskimo,Male,41,Greece,<=50K,0
19,Local-gov,5th-6th,5,Married-AF-spouse,Exec-managerial,Other-relative,Asian-Pac-Islander,Male,27,Cuba,<=50K,0
30,Private,Doctorate,14,Married-spouse-absent,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,92,Mexico,<=50K,0
62,Private,Preschool,12,Married-AF-spouse,Sales,Husband,Other,Female,28,China,<=50K,0
71,Private,Masters,2,Never-married,Machine-op-inspct,Own-child,Black,Male,5,Poland,<=50K,0
32,?,1st-4th,12,Divorced,Sales,Not-in-family,Black,Male,43,England,<=50K,0
37,Federal-gov,5th-6th,15,Widowed,Machine-op-inspct,Not-in-family,White,Male,63,Italy,<=50K,0
46,Private,Assoc-voc,15,Widowed,Armed-Forces,Husband,Amer-Indian-Eskimo,Male,39,Puerto-Rico,<=50K,0
76,Self-emp-not-inc,10th,7,Divorced,Exec-managerial,Husband,Black,Female,10,Greece,<=50K,0
59,Private,7th-8th,5,Divorced,Tech-support,Not-in-family,Other,Female,63,Japan,<=50K,0
46,Federal-gov,12th,12,Married-AF-spouse,Armed-Forces,Not-in-family,White,Female,9,Jamaica,<=50K,0
20,?,7th-8th,9,Widowed,Armed-Forces,Not-in-family,Black,Female,84,Puerto-Rico,<=50K,0
36,Federal-gov,7th-8th,13,Married-AF-spouse,Adm-clerical,Wife,Other,Female,93,Canada,<=50K,0
20,Without-pay,Assoc-acdm,11,Married-spouse-absent,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Female,29,Greece,<=50K,0
71,Private,9th,4,Separated,Tech-support,Other-relative,Other,Female,28,Mexico,<=50K,0
31,Private,7th-8th,14,Divorced,Priv-house-serv,Unmarried,Other,Male,11,Puerto-Rico,<=50K,0
57,Private,1st-4th,10,Separated,Other-service,Own-child,Other,Male,85,Mexico,<=50K,0
76,Without-pay,Doctorate,12,Married-AF-spouse,Other-service,Own-child,Asian-Pac-Islander,Female,87,Canada,<=50K,0
72,Federal-gov,Assoc-voc,2,Married-spouse-absent,Exec-managerial,Unmarried,Black,Male,93,India,<=50K,0
79,State-gov,HS-grad,7,Married-AF-spouse,Handlers-cleaners,Husband,Other,Male,15,China,<=50K,0
21,Self-emp-not-inc,Doctorate,7,Never-married,Tech-support,Not-in-family,White,Female,81,India,<=50K,0
76,Self-emp-not-inc,HS-grad,1,Widowed,Tech-support,Own-child,Asian-Pac-Islander,Female,24,Germany,<=50K,0
77,Private,Assoc-acdm,11,Married-civ-spouse,Farming-fishing,Own-child,Other,Male,35,Vietnam,<=50K,0
69,?,Doctorate,14,Married-civ-spouse,Protective-serv,Other-relative,Other,Female,61,Poland,<=50K,0
28,Without-pay,Masters,13,Married-AF-spouse,Prof-specialty,Other-relative,Black,Female,20,Germany,<=50K,0
75,State-gov,HS-grad,5,Married-civ-spouse,Armed-Forces,Wife,Asian-Pac-Islander,Male,58,Vietnam,<=50K,0
48,Never-worked,Masters,3,Married-civ-spouse,Exec-managerial,Unmarried,Other,Female,63,Poland,<=50K,0
60,State-gov,Assoc-voc,9,Married-spouse-absent,Priv-house-serv,Wife,Other,Female,75,Cuba,<=50K,0
49,Self-emp-not-inc,9th,9,Married-civ-spouse,Priv-house-serv,Own-child,Amer-Indian-Eskimo,Female,94,Cuba,<=50K,0
44,Private,9th,7,Married-spouse-absent,Protective-serv,Husband,White,Male,60,Iran,<=50K,0
47,Self-emp-inc,Doctorate,12,Never-married,Other-service,Own-child,White,Male,39,Germany,<=50K,0
60,Never-worked,9th,9,Divorced,Protective-serv,Husband,Black,Female,20,Vietnam,<=50K,0
19,Private,Some-college,12,Divorced,Other-service,Own-child,Asian-Pac-Islander,Female,86,United-States,<=50K,0
79,Without-pay,Doctorate,2,Divorced,Sales,Other-relative,Other,Male,88,Iran,<=50K,0
66,Never-worked,12th,11,Widowed,Protective-serv,Not-in-family,Asian-Pac-Islander,Female,58,Canada,<=50K,0
26,Self-emp-inc,Some-college,10,Married-spouse-absent,Transport-moving,Own-child,Black,Male,64,United-States,<=50K,0
45,Federal-gov,Some-college,8,Married-spouse-absent,Farming-fishing,Wife,Amer-Indian-Eskimo,Male,14,England,<=50K,0
48,Federal-gov,Some-college,10,Married-spouse-absent,Craft-repair,Husband,Black,Male,36,England,<=50K,0
77,Federal-gov,Preschool,10,Never-married,Protective-serv,Husband,White,Male,13,Italy,<=50K,0
51,?,HS-grad,10,Separated,Adm-clerical,Own-child,Amer-Indian-Eskimo,Male,1,Italy,<=50K,0
78,Federal-gov,Prof-school,13,Married-spouse-absent,Protective-serv,Husband,Other,Male,91,Puerto-Rico,<=50K,0
73,Local-gov,HS-grad,1,Married-spouse-absent,Priv-house-serv,Wife,Black,Male,13,Japan,<=50K,0
32,Never-worked,5th-6th,3,Divorced,Sales,Other-relative,Asian-Pac-Islander,Male,35,England,<=50K,0
65,Self-emp-inc,Prof-school,8,Married-AF-spouse,Farming-fishing,Not-in-family,Asian-Pac-Islander,Male,8,Japan,<=50K,0
42,Without-pay,HS-grad,11,Widowed,Other-service,Not-in-family,White,Female,18,Cuba,<=50K,0
53,Local-gov,Assoc-voc,8,Married-civ-spouse,Farming-fishing,Husband,White,Female,34,Jamaica,<=50K,0
25,Local-gov,Preschool,14,Married-civ-spouse,Transport-moving,Own-child,White,Male,52,Iran,<=50K,0
26,Self-emp-inc,12th,10,Never-married,Handlers-cleaners,Husband,White,Female,70,Japan,<=50K,0
75,Without-pay,Bachelors,8,Married-civ-spouse,Protective-serv,Wife,Other,Female,58,Poland,<=50K,0
75,Never-worked,Doctorate,11,Separated,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Male,27,Greece,<=50K,0
54,Self-emp-not-inc,10th,15,Divorced,Priv-house-serv,Own-child,White,Male,18,India,<=50K,0
65,Private,Bachelors,12,Never-married,Protective-serv,Other-relative,Black,Male,57,Italy,<=50K,0
62,Self-emp-not-inc,Some-college,11,Married-civ-spouse,Craft-repair,Wife,Other,Female,9,Mexico,<=50K,0
79,Self-emp-inc,10th,7,Married-civ-spouse,Armed-Forces,Other-relative,Amer-Indian-Eskimo,Male,64,Japan,<=50K,0
56,Self-emp-not-inc,Bachelors,2,Married-AF-spouse,Prof-specialty,Own-child,Other,Male,79,Mexico,<=50K,0
49,Self-emp-not-inc,1st-4th,3,Divorced,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,23,Vietnam,<=50K,0
75,Self-emp-not-inc,5th-6th,9,Never-married,Tech-support,Wife,Other,Female,59,Mexico,<=50K,0
69,Federal-gov,12th,2,Divorced,Transport-moving,Wife,Other,Female,67,Philippines,<=50K,0
34,State-gov,1st-4th,13,Never-married,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,73,Mexico,<=50K,0
52,Self-emp-not-inc,1st-4th,7,Widowed,Tech-support,Unmarried,Asian-Pac-Islander,Female,22,United-States,<=50K,0
54,Private,12th,1,Widowed,Farming-fishing,Own-child,Asian-Pac-Islander,Male,50,Jamaica,<=50K,0
36,Self-emp-inc,10th,3,Married-civ-spouse,Adm-clerical,Not-in-family,Other,Female,23,Jamaica,<=50K,0
61,State-gov,Doctorate,13,Divorced,Sales,Unmarried,Asian-Pac-Islander,Female,84,United-States,<=50K,0
46,?,Masters,14,Divorced,Armed-Forces,Not-in-family,White,Female,52,Poland,<=50K,0
76,Private,11th,1,Separated,Machine-op-inspct,Other-relative,Black,Female,7,India,<=50K,0
24,Private,Assoc-acdm,6,Widowed,Tech-support,Not-in-family,Black,Male,17,Germany,<=50K,0
45,Federal-gov,Preschool,4,Married-AF-spouse,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,3,Iran,<=50K,0
26,Federal-gov,12th,1,Divorced,Other-service,Wife,Amer-Indian-Eskimo,Male,7,India,<=50K,0
45,Self-emp-inc,Masters,5,Never-married,Sales,Wife,Other,Male,77,Japan,<=50K,0
23,Private,Assoc-acdm,14,Separated,Priv-house-serv,Wife,Black,Male,41,Cuba,<=50K,0
46,Without-pay,Bachelors,4,Divorced,Sales,Not-in-family,White,Male,23,Mexico,<=50K,0
75,Without-pay,Assoc-acdm,14,Divorced,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Male,37,England,<=50K,0
34,Self-emp-inc,Preschool,11,Separated,Farming-fishing,Own-child,Amer-Indian-Eskimo,Male,68,India,<=50K,0
33,Self-emp-not-inc,Prof-school,10,Married-civ-spouse,Farming-fishing,Husband,White,Female,73,Germany,<=50K,0
40,Local-gov,Assoc-voc,14,Divorced,Protective-serv,Other-relative,Other,Male,70,Iran,<=50K,0
48,?,Assoc-acdm,11,Married-spouse-absent,Other-service,Wife,Other,Female,64,Philippines,<=50K,0
20,Federal-gov,1st-4th,10,Married-AF-spouse,Tech-support,Other-relative,Asian-Pac-Islander,Female,18,Iran,<=50K,0
38,Local-gov,1st-4th,2,Married-civ-spouse,Exec-managerial,Own-child,White,Male,35,Japan,<=50K,0
43,Never-worked,Assoc-voc,13,Divorced,Craft-repair,Unmarried,White,Female,23,Vietnam,<=50K,0
53,Self-emp-inc,Some-college,7,Married-civ-spouse,Protective-serv,Wife,White,Male,95,Philippines,<=50K,0
59,Self-emp-not-inc,1st-4th,12,Never-married,Transport-moving,Own-child,Asian-Pac-Islander,Female,84,Canada,<=50K,0
54,State-gov,Bachelors,15,Married-civ-spouse,Protective-serv,Unmarried,Black,Male,7,Jamaica,<=50K,0
70,Self-emp-not-inc,Doctorate,8,Separated,Armed-Forces,Husband,Other,Male,61,Puerto-Rico,<=50K,0
39,Private,Assoc-voc,4,Divorced,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,76,United-States,<=50K,0
79,Self-emp-not-inc,7th-8th,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,49,United-States,<=50K,0
59,Private,Some-college,3,Married-spouse-absent,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,57,Greece,<=50K,0
29,Never-worked,1st-4th,13,Never-married,Handlers-cleaners,Other-relative,White,Female,68,Vietnam,<=50K,0
59,Federal-gov,Assoc-voc,6,Never-married,Craft-repair,Unmarried,Asian-Pac-Islander,Male,12,United-States,<=50K,0
78,Never-worked,11th,11,Widowed,Handlers-cleaners,Not-in-family,Black,Female,15,Italy,<=50K,0
30,Private,Assoc-acdm,14,Married-civ-spouse,Farming-fishing,Own-child,Amer-Indian-Eskimo,Male,2,Iran,<=50K,0
28,State-gov,11th,15,Separated,Armed-Forces,Not-in-family,Asian-Pac-Islander,Female,47,India,<=50K,0
71,Local-gov,10th,14,Never-married,Machine-op-inspct,Unmarried,Black,Male,75,Philippines,<=50K,0
33,Self-emp-not-inc,12th,7,Widowed,Other-service,Unmarried,White,Female,56,Cambodia,<=50K,0
25,Federal-gov,10th,7,Married-civ-spouse,Other-service,Own-child,Amer-Indian-Eskimo,Male,97,Iran,<=50K,0
57,Self-emp-not-inc,Masters,6,Married-civ-spouse,Transport-moving,Husband,Other,Male,14,Japan,<=50K,0
76,Self-emp-not-inc,Masters,9,Never-married,Craft-repair,Wife,Other,Male,27,Cuba,<=50K,0
74,Private,Masters,15,Married-civ-spouse,Priv-house-serv,Husband,White,Female,4,Iran,<=50K,0
57,Local-gov,Prof-school,1,Married-civ-spouse,Tech-support,Not-in-family,White,Male,38,England,<=50K,0
62,Federal-gov,5th-6th,13,Married-AF-spouse,Other-service,Own-child,Other,Male,84,Vietnam,<=50K,0
76,Self-emp-not-inc,Some-college,9,Married-spouse-absent,Farming-fishing,Not-in-family,White,Female,2,Cuba,<=50K,0
19,Self-emp-not-inc,9th,13,Married-civ-spouse,Priv-house-serv,Unmarried,Other,Female,4,Cambodia,<=50K,0
47,?,Doctorate,9,Married-AF-spouse,Transport-moving,Wife,White,Male,24,Jamaica,<=50K,0
47,Self-emp-inc,9th,4,Married-AF-spouse,Handlers-cleaners,Other-relative,Other,Female,9,Mexico,<=50K,0
29,?,Assoc-voc,13,Married-civ-spouse,Transport-moving,Other-relative,Black,Male,19,Greece,<=50K,0
27,Self-emp-inc,Assoc-acdm,12,Separated,Adm-clerical,Other-relative,White,Female,62,Poland,<=50K,0
61,State-gov,Bachelors,15,Never-married,Armed-Forces,Not-in-family,Other,Female,72,Jamaica,<=50K,0
28,?,9th,12,Married-AF-spouse,Adm-clerical,Other-relative,White,Female,41,Vietnam,<=50K,0
32,Private,Bachelors,5,Married-AF-spouse,Protective-serv,Own-child,Other,Male,92,India,<=50K,0
33,State-gov,9th,3,Widowed,Prof-specialty,Wife,Other,Male,77,Puerto-Rico,<=50K,0
34,Without-pay,Masters,7,Separated,Armed-Forces,Unmarried,Amer-Indian-Eskimo,Male,72,Japan,<=50K,0
43,Federal-gov,Some-college,15,Divorced,Prof-specialty,Husband,White,Male,78,United-States,<=50K,0
19,Without-pay,9th,2,Separated,Transport-moving,Unmarried,Black,Female,50,South,<=50K,0
67,Federal-gov,12th,8,Widowed,Exec-managerial,Own-child,Asian-Pac-Islander,Male,74,Puerto-Rico,<=50K,0
29,Federal-gov,1st-4th,9,Divorced,Craft-repair,Wife,Asian-Pac-Islander,Male,84,Poland,<=50K,0
68,Federal-gov,HS-grad,6,Divorced,Handlers-cleaners,Husband,White,Male,65,India,<=50K,0
43,?,Assoc-voc,9,Separated,Tech-support,Other-relative,Other,Female,76,United-States,<=50K,0
40,Never-worked,Preschool,6,Married-spouse-absent,Prof-specialty,Husband,Other,Female,84,Mexico,<=50K,0
35,Local-gov,Prof-school,3,Separated,Armed-Forces,Not-in-family,Black,Male,76,South,<=50K,0
79,Without-pay,Preschool,10,Married-AF-spouse,Sales,Not-in-family,White,Female,12,China,<=50K,0
49,Without-pay,9th,3,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Female,39,Germany,<=50K,0
66,Federal-gov,1st-4th,2,Separated,Transport-moving,Other-relative,Black,Female,29,United-States,<=50K,0
79,Never-worked,5th-6th,5,Married-spouse-absent,Protective-serv,Own-child,White,Female,58,Greece,<=50K,0
55,Never-worked,Assoc-acdm,13,Separated,Tech-support,Own-child,White,Female,67,China,<=50K,0
74,Local-gov,Doctorate,14,Married-spouse-absent,Armed-Forces,Unmarried,White,Male,71,Germany,<=50K,0
64,?,5th-6th,4,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,87,Vietnam,<=50K,0
20,Local-gov,Prof-school,12,Married-civ-spouse,Protective-serv,Wife,Black,Female,77,Iran,<=50K,0
55,Private,Bachelors,6,Married-spouse-absent,Handlers-cleaners,Own-child,White,Female,75,Poland,<=50K,0
20,Without-pay,11th,5,Married-spouse-absent,Transport-moving,Wife,Black,Male,25,Philippines,<=50K,0
47,Never-worked,12th,6,Married-AF-spouse,Tech-support,Unmarried,Asian-Pac-Islander,Female,84,Puerto-Rico,<=50K,0
78,Federal-gov,7th-8th,4,Married-spouse-absent,Transport-moving,Not-in-family,White,Female,49,India,<=50K,0
18,Never-worked,5th-6th,14,Never-married,Tech-support,Own-child,Other,Female,63,Italy,<=50K,0
47,Never-worked,Doctorate,13,Divorced,Handlers-cleaners,Wife,White,Female,27,South,<=50K,0
62,Self-emp-inc,7th-8th,3,Married-spouse-absent,Transport-moving,Unmarried,White,Male,70,Canada,<=50K,0
49,Without-pay,Prof-school,1,Widowed,Priv-house-serv,Wife,Black,Male,70,Iran,<=50K,0
45,Private,11th,5,Never-married,Prof-specialty,Own-child,Black,Male,58,Italy,<=50K,0
38,Local-gov,Assoc-acdm,6,Married-AF-spouse,Handlers-cleaners,Other-relative,Amer-Indian-Eskimo,Male,9,England,<=50K,0
75,Private,Prof-school,5,Widowed,Protective-serv,Unmarried,White,Female,85,Vietnam,<=50K,0
63,Self-emp-inc,5th-6th,5,Married-AF-spouse,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Male,82,England,<=50K,0
30,?,Bachelors,12,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,1,Vietnam,<=50K,0
44,Private,Some-college,6,Married-spouse-absent,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Male,76,Cuba,<=50K,0
53,Never-worked,1st-4th,4,Divorced,Protective-serv,Unmarried,Other,Female,65,Philippines,<=50K,0
24,State-gov,Prof-school,14,Never-married,Adm-clerical,Husband,Other,Male,92,Japan,<=50K,0
39,Private,Doctorate,12,Married-civ-spouse,Handlers-cleaners,Wife,Amer-Indian-Eskimo,Female,24,Jamaica,<=50K,0
27,Self-emp-inc,7th-8th,4,Divorced,Adm-clerical,Own-child,Other,Female,19,Puerto-Rico,<=50K,0
56,Private,1st-4th,11,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,14,China,<=50K,0
70,Private,HS-grad,13,Divorced,Adm-clerical,Not-in-family,Black,Male,14,Poland,<=50K,0
32,Self-emp-not-inc,7th-8th,8,Separated,Transport-moving,Own-child,Asian-Pac-Islander,Male,90,Vietnam,<=50K,0
32,Never-worked,11th,11,Separated,Craft-repair,Other-relative,Other,Male,80,Puerto-Rico,<=50K,0
21,Federal-gov,Bachelors,8,Separated,Transport-moving,Husband,White,Male,88,Germany,<=50K,0
49,?,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Own-child,Black,Female,32,Cambodia,<=50K,0
40,Self-emp-not-inc,5th-6th,3,Separated,Armed-Forces,Husband,White,Male,6,India,<=50K,0
72,Never-worked,12th,7,Never-married,Prof-specialty,Other-relative,White,Male,94,Vietnam,<=50K,0
23,Self-emp-inc,Doctorate,15,Never-married,Other-service,Other-relative,Black,Male,23,Philippines,<=50K,0
41,Local-gov,Assoc-voc,5,Separated,Craft-repair,Own-child,Other,Female,19,Mexico,<=50K,0
37,Self-emp-inc,HS-grad,5,Divorced,Machine-op-inspct,Unmarried,Other,Female,89,Japan,<=50K,0
